Year,Season,NOC,id_athlete,Name,Event,Sport,Medal
1900,Summer,FRA,19874,Jean-Baptiste tienne August Charcot,Sailing Mixed 0-0.5 Ton,Sailing,Silver
1900,Summer,FRA,19917,Charlot,Rowing Men's Coxed Fours,Rowing,Gold
1900,Summer,FRA,19973,Jean Chastani,"Athletics Men's 2,500 metres Steeplechase",Athletics,Bronze
1900,Summer,FRA,19973,Jean Chastani,"Athletics Men's 5,000 metres, Team",Athletics,Silver
1900,Summer,FRA,21899,Justinien Charles Xavier Clary (Bretonneau-),Shooting Men's Trap,Shooting,Bronze
1900,Summer,FRA,22028,Jules Clvenot,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,22406,Jean Collas,Tug-Of-War Men's Tug-Of-War,Tug-Of-War,Silver
1900,Summer,FRA,22406,Jean Collas,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,23334,mile Louis Franois Dsir Coste,"Fencing Men's Foil, Individual",Fencing,Gold
1900,Summer,FRA,23439,Eugne Coulon,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,25505,Auguste Mose Daumain,Cycling Men's 25 kilometres,Cycling,Bronze
1900,Summer,FRA,25904,mile Roger de Thomas de Barbarin,Shooting Men's Trap,Shooting,Gold
1900,Summer,FRA,26039,Louis Marie Joseph Le Beschu de Champsavin,"Equestrianism Mixed Jumping, Individual",Equestrianism,Bronze
1900,Summer,FRA,26058,de Cottignon,Sailing Mixed 2-3 Ton,Sailing,Bronze
1900,Summer,FRA,26246,Luc Henri Herv Guy Gardye de la Chapelle,Tennis Men's Doubles,Tennis,Bronze
1900,Summer,FRA,26259,Louis Verrant Gabriel Le Bailly de la Falaise,"Fencing Men's Sabre, Individual",Fencing,Gold
1900,Summer,FRA,26408,Jean Pierre Marie Joseph  De Madre De Loos,Polo Men's Polo,Polo,Silver
1900,Summer,FRA,26465,Robert de Montesquiou-Fzensac,Equestrianism Mixed Hacks And Hunter Combined,Equestrianism,Bronze
1900,Summer,FRA,26490,Jean Frdric Andr Poupart de Neuflize,Equestrianism Mixed Four-In-Hand Competition,Equestrianism,Bronze
1900,Summer,FRA,26569,de Prunel,Equestrianism Mixed Long Jump,Equestrianism,Bronze
1900,Summer,FRA,26608,douard Alphonse de Rothschild,Polo Men's Polo,Polo,Bronze
1900,Summer,FRA,26903,Jean lie Louis Octave Guillaume Svre Amanieu Decazes et de Glucksbierg,Sailing Mixed 10-20 Ton,Sailing,Silver
1900,Summer,FRA,26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",Tennis Men's Doubles,Tennis,Silver
1900,Summer,FRA,26953,Alphonse Decuyper,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,27223,mile Henri Delchambre,Rowing Men's Coxed Fours,Rowing,Gold
1900,Summer,FRA,27384,Henry Lon mile Deloge,"Athletics Men's 1,500 metres",Athletics,Silver
1900,Summer,FRA,27384,Henry Lon mile Deloge,"Athletics Men's 5,000 metres, Team",Athletics,Silver
1900,Summer,FRA,27404,Carlos Deltour,Rowing Men's Coxed Pairs,Rowing,Bronze
1900,Summer,FRA,27421,Georges Lucien Dmanet,Gymnastics Men's Individual All-Around,Gymnastics,Bronze
1900,Summer,FRA,27933,Charles Devendeville,Swimming Men's Underwater Swimming,Swimming,Gold
1900,Summer,FRA,29418,"Joseph Augustin ""Auguste"" Donny",Sailing Mixed 2-3 Ton,Sailing,Bronze
1900,Summer,FRA,29661,Jacques Doucet,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,29661,Jacques Doucet,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,30274,A. Dubois,Sailing Mixed 3-10 Ton,Sailing,Bronze
1900,Summer,FRA,30274,A. Dubois,Sailing Mixed 3-10 Ton,Sailing,Silver
1900,Summer,FRA,30285,J. Dubois,Sailing Mixed 3-10 Ton,Sailing,Bronze
1900,Summer,FRA,30285,J. Dubois,Sailing Mixed 3-10 Ton,Sailing,Silver
1900,Summer,FRA,30299,Dubosq,Sailing Mixed 1-2 Ton,Sailing,Bronze
1900,Summer,FRA,30724,R. Duparc,Football Men's Football,Football,Silver
1900,Summer,FRA,30898,Louis Charles Marie Dutfoy,"Shooting Men's Free Pistol, 50 metres, Team",Shooting,Silver
1900,Summer,FRA,30927,Albert Duval,Sailing Mixed 1-2 Ton,Sailing,Silver
1900,Summer,FRA,30927,Albert Duval,Sailing Mixed 1-2 Ton,Sailing,Bronze
1900,Summer,FRA,34033,Fardel,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,35448,Fiolet,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,35601,mile Lon Fisseux,"Archery Men's Au Cordon Dore, 50 metres",Archery,Bronze
1900,Summer,FRA,36535,Mortimer Henri Robert Fournier-Sarlovze,Polo Men's Polo,Polo,Bronze
1900,Summer,FRA,36903,Maurice Eugne Fraysse,Football Men's Football,Football,Silver
1900,Summer,FRA,37926,Ren Paul Virgile Gaillard,Football Men's Football,Football,Silver
1900,Summer,FRA,38736,Dominique Maximien Gardres,Equestrianism Mixed High Jump,Equestrianism,Gold
1900,Summer,FRA,38830,Georges Garnier,Football Men's Football,Football,Silver
1900,Summer,FRA,39072,Charles Andr Gaudin,Rowing Men's Single Sculls,Rowing,Silver
1900,Summer,FRA,39119,"Henry Jean Guy ""Jean-Guy"" Gautier",Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,39416,Gell,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,39839,Pierre Gervais,Sailing Mixed 0-0.5 Ton,Sailing,Gold
1900,Summer,FRA,39839,Pierre Gervais,Sailing Mixed 0-0.5 Ton,Sailing,Bronze
1900,Summer,FRA,40255,Henri Joseph Marcel Gilardoni,Sailing Mixed 3-10 Ton,Sailing,Gold
1900,Summer,FRA,40576,Auguste Paul Almire Giroux,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,40973,Victor Auguste Godinet,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,40973,Victor Auguste Godinet,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,41407,Charles Marius Duma Adolphe Gondouin,Tug-Of-War Men's Tug-Of-War,Tug-Of-War,Silver
1900,Summer,FRA,41407,Charles Marius Duma Adolphe Gondouin,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,42370,Ren Grandjean,Football Men's Football,Football,Silver
1900,Summer,FRA,43310,mile Grumiaux,Archery Men's Sur La Perche a La Pyramide,Archery,Gold
1900,Summer,FRA,43650,Henri Napolon Marie Maurice Gufflet,Sailing Mixed 3-10 Ton,Sailing,Bronze
1900,Summer,FRA,43650,Henri Napolon Marie Maurice Gufflet,Sailing Mixed 3-10 Ton,Sailing,Silver
1900,Summer,FRA,43651,Robert Gufflet,Sailing Mixed 3-10 Ton,Sailing,Bronze
1900,Summer,FRA,43651,Robert Gufflet,Sailing Mixed 3-10 Ton,Sailing,Silver
1900,Summer,FRA,43765,Charles Guiraist,Sailing Mixed 3-10 Ton,Sailing,Bronze
1900,Summer,FRA,43765,Charles Guiraist,Sailing Mixed 3-10 Ton,Sailing,Silver
1900,Summer,FRA,46896,Henri Alphonse Hazebrouck (Charlet-),Rowing Men's Coxed Fours,Rowing,Gold
1900,Summer,FRA,47421,Henri Hyacinthe Helle,"Archery Men's Au Chapelet, 50 metres",Archery,Silver
1900,Summer,FRA,48121,"Henri Louis Hrouin, Sr.","Archery Men's Au Cordon Dore, 50 metres",Archery,Gold
1900,Summer,FRA,48121,"Henri Louis Hrouin, Sr.",Archery Men's Championnat Du Monde,Archery,Gold
1900,Summer,FRA,48220,Jean Herv,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,49000,Maurice Louis Hochepied,Swimming Men's 200 metres Team Swimming,Swimming,Silver
1900,Summer,FRA,49001,Victor Fernand Hochepied,Swimming Men's 200 metres Team Swimming,Swimming,Silver
1900,Summer,FRA,50894,Charles Hugo,Sailing Mixed 1-2 Ton,Sailing,Silver
1900,Summer,FRA,50894,Charles Hugo,Sailing Mixed 1-2 Ton,Sailing,Bronze
1900,Summer,FRA,51292,Lucien Paul Nol Huteau,Football Men's Football,Football,Silver
1900,Summer,FRA,54105,mile Jean-Fontaine,Sailing Mixed 2-3 Ton,Sailing,Bronze
1900,Summer,FRA,55286,Georges douard Johin,"Croquet Mixed Singles, One Ball",Croquet,Silver
1900,Summer,FRA,55286,Georges douard Johin,Croquet Mixed Doubles,Croquet,Gold
1900,Summer,FRA,60671,Simon Alphonse Kirchhoffer,"Fencing Men's Foil, Masters, Individual",Fencing,Silver
1900,Summer,FRA,66151,Marcel Lambert,Football Men's Football,Football,Silver
1900,Summer,FRA,66682,Marie Victor Xavier Lardanchet,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,67086,Louis Alexandre Laufray,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,67126,Henri Albert Fernand Laurent,"Fencing Men's epee, Masters, Individual",Fencing,Bronze
1900,Summer,FRA,67492,Gabriel Charles Jean Le Bret,Sailing Mixed 0.5-1 Ton,Sailing,Silver
1900,Summer,FRA,67492,Gabriel Charles Jean Le Bret,Sailing Mixed 0.5-1 Ton,Sailing,Bronze
1900,Summer,FRA,67525,Jacques le Lavasseur,Sailing Mixed 2-3 Ton,Sailing,Gold
1900,Summer,FRA,67525,Jacques le Lavasseur,Sailing Mixed 2-3 Ton,Sailing,Gold
1900,Summer,FRA,67726,Maurice Marie Lecoq,"Shooting Men's Free Pistol, 50 metres, Team",Shooting,Silver
1900,Summer,FRA,67726,Maurice Marie Lecoq,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Shooting,Bronze
1900,Summer,FRA,68265,Hubert Jean Daniel Lefbvre,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,69072,Georges Robert Flix Constant Leuillieux,Swimming Men's 200 metres Team Swimming,Swimming,Bronze
1900,Summer,FRA,70374,Robert Linzeler,Sailing Mixed 0-0.5 Ton,Sailing,Silver
1900,Summer,FRA,70374,Robert Linzeler,Sailing Mixed 0-0.5 Ton,Sailing,Silver
1900,Summer,FRA,72221,Georges Joseph Lumpp,Rowing Men's Coxed Fours,Rowing,Silver
1900,Summer,FRA,72827,Maurice Macaire,Football Men's Football,Football,Silver
1900,Summer,FRA,74622,douard Mantois,Sailing Mixed 1-2 Ton,Sailing,Bronze
1900,Summer,FRA,74733,Auguste Jean Baptiste Louis Joseph Marc,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,74870,Flix mile Marcotte,Sailing Mixed 0.5-1 Ton,Sailing,Silver
1900,Summer,FRA,74870,Flix mile Marcotte,Sailing Mixed 0.5-1 Ton,Sailing,Bronze
1900,Summer,FRA,75597,Louis Martin,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,75597,Louis Martin,"Swimming Men's 4,000 metres Freestyle",Swimming,Bronze
1900,Summer,FRA,75597,Louis Martin,Swimming Men's 200 metres Team Swimming,Swimming,Bronze
1900,Summer,FRA,75648,Charles William Martin,Sailing Mixed 0.5-1 Ton,Sailing,Silver
1900,Summer,FRA,75648,Charles William Martin,Sailing Mixed 0.5-1 Ton,Sailing,Bronze
1900,Summer,FRA,75677,Lucien Martinet,Rowing Men's Coxed Pairs,Rowing,Silver
1900,Summer,FRA,76249,Eugne Henri Masson,"Fencing Men's Foil, Individual",Fencing,Silver
1900,Summer,FRA,78807,Marcel Meran,Sailing Mixed 0.5-1 Ton,Sailing,Bronze
1900,Summer,FRA,78807,Marcel Meran,Sailing Mixed 0.5-1 Ton,Sailing,Silver
1900,Summer,FRA,78845,Dsir Alfred Mrchez,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,78845,Dsir Alfred Mrchez,Swimming Men's 200 metres Team Swimming,Swimming,Bronze
1900,Summer,FRA,78848,mile Mercier,"Archery Men's Au Chapelet, 50 metres",Archery,Bronze
1900,Summer,FRA,78885,Louis Lucien Mrignac,"Fencing Men's Foil, Masters, Individual",Fencing,Gold
1900,Summer,FRA,79304,Mathias Joseph Ferdinand Jules Henri Mialaret,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,79304,Mathias Joseph Ferdinand Jules Henri Mialaret,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,79412,Camille mile Gaston Michelet,Sailing Mixed Open,Sailing,Bronze
1900,Summer,FRA,79412,Camille mile Gaston Michelet,Sailing Mixed 0.5-1 Ton,Sailing,Bronze
1900,Summer,FRA,79412,Camille mile Gaston Michelet,Sailing Mixed 0.5-1 Ton,Sailing,Silver
1900,Summer,FRA,80062,Jean-Baptiste Narcisse Mimiague,"Fencing Men's Foil, Masters, Individual",Fencing,Bronze
1900,Summer,FRA,81392,Henri Monnot,Sailing Mixed 0-0.5 Ton,Sailing,Bronze
1900,Summer,FRA,81899,Lon Ernest Moreaux,"Shooting Men's Free Pistol, 50 metres, Team",Shooting,Silver
1900,Summer,FRA,81899,Lon Ernest Moreaux,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Shooting,Bronze
1900,Summer,FRA,82573,Eugne Mougin,"Archery Men's Au Chapelet, 50 metres",Archery,Gold
1900,Summer,FRA,83439,Louis Napolon Murat,Equestrianism Mixed Hacks And Hunter Combined,Equestrianism,Gold
1900,Summer,FRA,88787,Joseph Adolphe Thophile Olivier,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,91167,Paoli,Rowing Men's Coxed Pairs,Rowing,Bronze
1900,Summer,FRA,91740,Nicolas Achille Paroche,"Shooting Men's Free Pistol, 50 metres",Shooting,Silver
1900,Summer,FRA,91740,Nicolas Achille Paroche,"Shooting Men's Free Pistol, 50 metres, Team",Shooting,Silver
1900,Summer,FRA,91740,Nicolas Achille Paroche,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Shooting,Bronze
1900,Summer,FRA,91740,Nicolas Achille Paroche,"Shooting Men's Free Rifle, Prone, 300 metres",Shooting,Gold
1900,Summer,FRA,92908,Gaston Peltier,Football Men's Football,Football,Silver
1900,Summer,FRA,93521,Paul Eugne Clestin Perquer,Sailing Mixed 10-20 Ton,Sailing,Gold
1900,Summer,FRA,93529,Louis Lonce Thophile Perre,"Fencing Men's epee, Individual",Fencing,Silver
1900,Summer,FRA,93560,Charles Jean Baptiste Perrin,Rowing Men's Coxed Fours,Rowing,Silver
1900,Summer,FRA,93735,Henri Franois Peslier,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,93736,Pesloy,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,93957,Frdric Adolphe Petit,"Archery Men's Au Chapelet, 33 metres",Archery,Bronze
1900,Summer,FRA,93957,Frdric Adolphe Petit,"Archery Men's Au Cordon Dore, 33 metres",Archery,Bronze
1900,Summer,FRA,94393,Alexandre Emmanuel Pharamond,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,96913,Jean Marie Andr Prvost,Tennis Men's Doubles,Tennis,Bronze
1900,Summer,FRA,96920,Yvonne Prvost (-Boppe),Tennis Women's Singles,Tennis,Silver
1900,Summer,FRA,96920,Yvonne Prvost (-Boppe),Tennis Mixed Doubles,Tennis,Silver
1900,Summer,FRA,98322,Adolphe Gaston Ragueneau,"Athletics Men's 5,000 metres, Team",Athletics,Silver
1900,Summer,FRA,98916,Maurice Auguste Raoul-Duval,Polo Men's Polo,Polo,Bronze
1900,Summer,FRA,99656,"Franois tienne ""Frantz"" Reichel",Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,101000,Andr Flix Rischmann,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,101921,Louis Joseph Roffo,Tug-Of-War Men's Tug-Of-War,Tug-Of-War,Silver
1900,Summer,FRA,102484,H. F. Roques,Cricket Men's Cricket,Cricket,Silver
1900,Summer,FRA,104113,mile Sacr,Sailing Mixed 0-0.5 Ton,Sailing,Gold
1900,Summer,FRA,105386,Silvaine Gustave Sandras,Gymnastics Men's Individual All-Around,Gymnastics,Gold
1900,Summer,FRA,105673,"Fernando ""Fernand"" Sanz y Martinez de Arizala",Cycling Men's Sprint,Cycling,Silver
1900,Summer,FRA,105848,mile Pierre Sarrade,Tug-Of-War Men's Tug-Of-War,Tug-Of-War,Silver
1900,Summer,FRA,105848,mile Pierre Sarrade,Rugby Men's Rugby,Rugby,Gold
1900,Summer,FRA,106157,Marie Maurice Jacques Alfred Sautereau,"Croquet Mixed Singles, Two Balls",Croquet,Bronze
1900,Summer,FRA,106943,Ferdinand Schlatter,Sailing Mixed 2-3 Ton,Sailing,Bronze
1900,Summer,FRA,108188,Lon Se,"Fencing Men's epee, Individual",Fencing,Bronze
1900,Summer,FRA,108188,Lon Se,"Fencing Men's epee, Masters and Amateurs, Individual",Fencing,Bronze
1900,Summer,FRA,108898,Auguste Serrurier,Archery Men's Sur La Perche a La Herse,Archery,Silver
1900,Summer,FRA,108898,Auguste Serrurier,Archery Men's Sur La Perche a La Pyramide,Archery,Silver
1900,Summer,FRA,111484,Andr Jules Henri Six,Swimming Men's Underwater Swimming,Swimming,Silver
1900,Summer,FRA,113397,Ovide Daniel Louis Henri Soubeyran,Rowing Men's Coxed Fours,Rowing,Silver
1900,Summer,FRA,116681,Henri Lon Victor Susse,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,116681,Henri Lon Victor Susse,Sailing Mixed 2-3 Ton,Sailing,Silver
1900,Summer,FRA,117827,Albert Philippe Taillandier,Cycling Men's Sprint,Cycling,Gold
1900,Summer,FRA,118662,Ren Pierre Charles Tartara,Swimming Men's 200 metres Team Swimming,Swimming,Bronze
1900,Summer,FRA,118788,Henri Alexis Tauzin,Athletics Men's 400 metres Hurdles,Athletics,Silver
1900,Summer,FRA,119107,Lon Tellier,Sailing Mixed 0-0.5 Ton,Sailing,Bronze
1900,Summer,FRA,119448,Texier I,Sailing Mixed 0-0.5 Ton,Sailing,Silver
1900,Summer,FRA,119448,Texier I,Sailing Mixed 0-0.5 Ton,Sailing,Silver
1900,Summer,FRA,119449,Texier II,Sailing Mixed 0-0.5 Ton,Sailing,Silver
1900,Summer,FRA,119449,Texier II,Sailing Mixed 0-0.5 Ton,Sailing,Silver
1900,Summer,FRA,119640,Victor Thibault,"Archery Men's Au Chapelet, 33 metres",Archery,Silver
1900,Summer,FRA,119640,Victor Thibault,"Archery Men's Au Cordon Dore, 33 metres",Archery,Silver
1900,Summer,FRA,119647,Lon Thibaut,"Fencing Men's Sabre, Individual",Fencing,Silver
1900,Summer,FRA,119839,Jean Justin Ren Thomas,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Shooting,Bronze
1900,Summer,FRA,119866,Lon Thome,Equestrianism Mixed Four-In-Hand Competition,Equestrianism,Silver
1900,Summer,FRA,120863,Philip Humphreys Tomalin,Cricket Men's Cricket,Cricket,Silver
1900,Summer,FRA,121133,mile Torcheboeuf,Athletics Men's Standing Long Jump,Athletics,Bronze
1900,Summer,FRA,121939,Jules Cyrus Angelle Trinit,"Shooting Men's Free Pistol, 50 metres, Team",Shooting,Silver
1900,Summer,FRA,122086,Louis Auguste Trousselier,Cycling Men's Points Race,Cycling,Bronze
1900,Summer,FRA,124115,Henri Jules Valton,Sailing Mixed 0.5-1 Ton,Sailing,Silver
1900,Summer,FRA,124115,Henri Jules Valton,Sailing Mixed 0.5-1 Ton,Sailing,Bronze
1900,Summer,FRA,125492,Paul Henri Vasseur,Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,FRA,125625,"Antoine ""Erneste"" Vdrenne",Rowing Men's Coxed Pairs,Rowing,Bronze
1900,Summer,FRA,125922,Jules Louis Verbecke (Gaillard-),Swimming Men's 200 metres Team Swimming,Swimming,Silver
1900,Summer,FRA,126476,Maurice Marie Joseph Vignerot,"Croquet Mixed Singles, Two Balls",Croquet,Silver
1900,Summer,FRA,126533,Franois Antoine Vilamitjana (Caubet-),Sailing Mixed 1-2 Ton,Sailing,Silver
1900,Summer,FRA,126533,Franois Antoine Vilamitjana (Caubet-),Sailing Mixed 1-2 Ton,Sailing,Bronze
1900,Summer,FRA,128062,Maxime Ren Waleff,Rowing Men's Coxed Pairs,Rowing,Silver
1900,Summer,FRA,129049,Chrtien Andr Waydelich,"Croquet Mixed Singles, One Ball",Croquet,Bronze
1900,Summer,FRA,129049,Chrtien Andr Waydelich,"Croquet Mixed Singles, Two Balls",Croquet,Gold
1900,Summer,FRA,129244,mile Robert Wegelin,Rowing Men's Coxed Fours,Rowing,Silver
1900,Summer,GBR,3871,William Wallace Anderson,Cricket Men's Cricket,Cricket,Silver
1900,Summer,GBR,5538,St George Ashe,Rowing Men's Single Sculls,Rowing,Bronze
1900,Summer,GBR,8913,"Francis Charles ""Frank"" Bayliss",Rugby Men's Rugby,Rugby,Silver
1900,Summer,GBR,9009,Charles Beachey Beachcroft (Kay-),Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,10161,Charles Bennett,"Athletics Men's 1,500 metres",Athletics,Gold
1900,Summer,GBR,10161,Charles Bennett,"Athletics Men's 4,000 metres Steeplechase",Athletics,Silver
1900,Summer,GBR,10161,Charles Bennett,"Athletics Men's 5,000 metres, Team",Athletics,Gold
1900,Summer,GBR,10346,John Graham Hope de la Poer Beresford,Polo Men's Polo,Polo,Gold
1900,Summer,GBR,11696,Arthur Ernest Burrington Birkett,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,11733,John Henry Birtles,Rugby Men's Rugby,Rugby,Silver
1900,Summer,GBR,14259,Alfred James Bowerman,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,14556,J. Braid,Cricket Men's Cricket,Cricket,Silver
1900,Summer,GBR,15626,W. Browning,Cricket Men's Cricket,Cricket,Silver
1900,Summer,GBR,16085,Claude Percival Buckenham,Football Men's Football,Football,Gold
1900,Summer,GBR,16101,George John Buckley,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,16106,Walter Selby Buckmaster,Polo Men's Polo,Polo,Silver
1900,Summer,GBR,16474,Francis Romulus Burchell,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,16538,"Thomas William ""Bill"" Burgess",Water Polo Men's Water Polo,Water Polo,Bronze
1900,Summer,GBR,16727,Tom Eustace Burridge,Football Men's Football,Football,Gold
1900,Summer,GBR,17517,John Selwin Calverley,Sailing Mixed 20+ Ton,Sailing,Silver
1900,Summer,GBR,17975,James Cantion,Rugby Men's Rugby,Rugby,Silver
1900,Summer,GBR,19595,Alfred Ernest Chalk,Football Men's Football,Football,Gold
1900,Summer,GBR,21277,Frederick William Christian,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,22208,Thomas Coe,Water Polo Men's Water Polo,Water Polo,Gold
1900,Summer,GBR,22925,Charlotte Reinagle Cooper (-Sterry),Tennis Women's Singles,Tennis,Gold
1900,Summer,GBR,22925,Charlotte Reinagle Cooper (-Sterry),Tennis Mixed Doubles,Tennis,Gold
1900,Summer,GBR,23107,Harry Richard Corner,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,23728,Robert Arnold Crawshaw,Water Polo Men's Water Polo,Water Polo,Gold
1900,Summer,GBR,24286,Frederick William Cuming,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,24399,Lorne Campbell Currie,Sailing Mixed Open,Sailing,Gold
1900,Summer,GBR,24399,Lorne Campbell Currie,Sailing Mixed 0.5-1 Ton,Sailing,Gold
1900,Summer,GBR,25051,Denis St. George Daly,Polo Men's Polo,Polo,Gold
1900,Summer,GBR,25355,Arthur John Lovett Darby,Rugby Men's Rugby,Rugby,Silver
1900,Summer,GBR,28003,Clement Pemberton Deykin,Rugby Men's Rugby,Rugby,Silver
1900,Summer,GBR,29107,"Hugh Lawrence ""Laurie"" Doherty",Tennis Men's Singles,Tennis,Gold
1900,Summer,GBR,29107,"Hugh Lawrence ""Laurie"" Doherty",Tennis Mixed Doubles,Tennis,Bronze
1900,Summer,GBR,29107,"Hugh Lawrence ""Laurie"" Doherty",Tennis Men's Doubles,Tennis,Gold
1900,Summer,GBR,29109,"Reginald Frank ""Reggie"" Doherty",Tennis Men's Singles,Tennis,Bronze
1900,Summer,GBR,29109,"Reginald Frank ""Reggie"" Doherty",Tennis Mixed Doubles,Tennis,Gold
1900,Summer,GBR,29109,"Reginald Frank ""Reggie"" Doherty",Tennis Men's Doubles,Tennis,Gold
1900,Summer,GBR,29397,William Stephens Donne,Cricket Men's Cricket,Cricket,Gold
1900,Summer,GBR,33564,William Edgar Exshaw,Sailing Mixed 2-3 Ton,Sailing,Gold
1900,Summer,GBR,33564,William Edgar Exshaw,Sailing Mixed 2-3 Ton,Sailing,Gold
